CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI,ADRECA,TELEFON,counter_NEG,counter_POS,nor_counter_NEG,nor_counter_POS
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425732.601,4580233.8610000005,425640.71200000006,4580032.947,2.110875,41.368376,METRO (L1) - FLORIDA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430428.155,4588364.362,430336.225,4588163.371,2.166078,41.442024,METRO (L3) - CANYELLES-,8.0,49.0,Nou Barris,Canyelles,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429275.95700000005,4583997.944,429184.037,4583796.994,2.152798,41.402597,METRO (L3) - FONTANA (C. Gran de GrÃ cia)-,6.0,31.0,GrÃ cia,la Vila de GrÃ cia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429277.006,4583964.626,429185.086,4583763.676,2.1528150000000004,41.402297,METRO (L3) - FONTANA-,6.0,31.0,GrÃ cia,la Vila de GrÃ cia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430482.107,4580932.278,430390.175,4580731.356000002,2.167579,41.375091,METRO (L2) - PARALÂ·LEL-,2.0,10.0,Eixample,Sant Antoni,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430512.569,4582507.765,430420.6370000001,4582306.828,2.167762,41.389284,METRO (L2) - PASSEIG DE GRÃ€CIA (Gv. Corts Catalanes)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432484.109,4587823.048,432392.16,4587622.061000002,2.190747,41.437324,METRO (L1) - SANT ANDREU-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431150.028,4586992.614,431058.091,4586791.635,2.174875,41.429732,METRO (L5) - VIRREI AMAT-,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430972.208,4584110.848,430880.27200000006,4583909.896000002,2.173076,41.403762,METRO (L5) - SAGRADA FAMÃLIA (C. de Sardenya)-,2.0,6.0,Eixample,la Sagrada FamÃ­lia,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,422837.374,4580555.8089999985,422745.5120000001,4580354.892,2.07622,41.371003,TRAMVIA (T2) - SANT MARTÃ DE L'ERM (Baixador)-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431069.609,4584203.697,430977.672,4584002.744,2.174231,41.404606,METRO (L5) - SAGRADA FAMÃLIA (C. de la Marina)-,2.0,6.0,Eixample,la Sagrada FamÃ­lia,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,425838.683,4581151.1280000005,425746.793,4580950.205,2.112031,41.376647,"TRAMVIA (T1,T2,T3) - SANT RAMON-",4.0,20.0,Les Corts,la Maternitat i Sant Ramon,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,432120.222,4583868.972,432028.275,4583668.022,2.186836,41.401681,"TRAMVIA (T4, T5, T6) - GLÃ’RIES-",2.0,5.0,Eixample,el Fort Pienc,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,428208.764,4581396.627,428116.853,4581195.701,2.140341,41.379074,RENFE - SANTS ESTACIÃ“-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431180.049,4588899.518999998,431088.112,4588698.523,2.175017,41.44690900000001,METRO (L3) - ROQUETES (Vidal i Guasch)-,8.0,50.0,Nou Barris,les Roquetes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427031.145,4582428.4580000015,426939.245,4582227.523,2.126135,41.388261,METRO (L3) - MARIA CRISTINA (Av. Diagonal)-,4.0,21.0,Les Corts,Pedralbes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425813.465,4582038.709,425721.576,4581837.778,2.111621,41.384639,METRO (L3) - ZONA UNIVERSITÃ€RIA (Av. Diagonal)-,4.0,21.0,Les Corts,Pedralbes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425710.884,4581984.198,425618.996,4581783.267,2.1104,41.384138,METRO (L3) - ZONA UNIVERSITÃ€RIA-,4.0,21.0,Les Corts,Pedralbes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436469.9520000001,4588655.713,436377.967,4588454.717,2.238365,41.44515,METRO (L2) - PEP VENTURA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436122.71,4588210.5830000015,436030.728,4588009.592,2.234255,41.441113,METRO (L2) - GORG-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429050.665,4582404.533,428958.746,4582203.597,2.15029,41.388226,METRO (L5) - HOSPITAL CLÃNIC (C. del Comte d'Urgell)-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430823.546,4583168.329,430731.611,4582967.386,2.171406,41.39526,METRO (L4) - GIRONA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432014.187,4581711.125,431922.241,4581510.195,2.185811,41.382237,METRO (L4) - BARCELONETA (Pl. de Pau Vila)-,1.0,3.0,Ciutat Vella,la Barceloneta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430112.618,4584373.352,430020.69,4584172.398,2.162763,41.406051,METRO (L4) - JOANIC (C. de l'Escorial)-,6.0,32.0,GrÃ cia,el Camp d'en Grassot i GrÃ cia Nova,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430984.073,4581580.086,430892.136,4581379.158,2.173507,41.380969,METRO (L3) - LICEU (Pla de la Boqueria)-,1.0,2.0,Ciutat Vella,el Barri GÃ²tic,,,141,13,91,9
K004,Transports i serveis relacionats,Tren a l'aeroport,428208.764,4581396.627,428116.853,4581195.701,2.140341,41.379074,Tren AEROPORT - SANTS ESTACIÃ“-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K004,Transports i serveis relacionats,Tren a l'aeroport,424033.841,4576123.885,423941.967,4575923.009,2.09108,41.331201,Tren AEROPORT - PRAT DE LLOBREGAT-,,,,,,,0,0,0,0
K004,Transports i serveis relacionats,Tren a l'aeroport,422565.576,4573165.7760000015,422473.714,4572964.928,2.073913,41.304419,Tren AEROPORT- AEROPORT-,,,,,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,431641.551,4590527.36,431549.611,4590326.3489999985,2.180357,41.46161,RENFE - TORRE BARÃ“-,8.0,54.0,Nou Barris,Torre BarÃ³,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,430660.853,4582367.011,430568.919,4582166.075,2.169552,41.388029,RENFE - CATALUNYA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,431586.499,4582785.247,431494.557,4582584.307,2.180575,41.391875,RENFE - ARC DE TRIOMF-,2.0,5.0,Eixample,el Fort Pienc,,,28,4,18,82
K003,Transports i serveis relacionats,RENFE,422565.576,4573165.7760000015,422473.714,4572964.928,2.073913,41.304419,RENFE - AEROPORT-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434541.143,4585377.429,434449.174,4585176.464,2.215632,41.415468,METRO (L4) - BESÃ’S MAR (C. d'Alfons el MagnÃ nim)-,10.0,70.0,Sant MartÃ­,el BesÃ²s i el Maresme,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,422200.305,4578983.961,422108.448,4578783.0589999985,2.068805,41.356785,"TRAMVIA (T1,T2) - CORNELLÃ€ CENTRE-",,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425035.602,4579233.199,424943.719,4579032.294,2.102666,41.359299,METRO (L1) - AVINGUDA CARRILET-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432169.925,4584641.44,432077.978,4584440.483,2.187344,41.408643,METRO (L1) - CLOT (AragÃ³-Meridiana)-,10.0,65.0,Sant MartÃ­,el Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430249.555,4582911.321,430157.625,4582710.38,2.16457,41.392896,METRO (L3) - PASSEIG DE GRÃ€CIA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425519.609,4580867.131,425427.722,4580666.211,2.108251,41.37406,METRO (L5) - PUBILLA CASES-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430917.56,4582446.99,430825.624,4582246.054,2.172613,41.38877100000001,METRO (L4) - URQUINAONA (Pl. d'Urquinaona)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430463.436,4585035.693,430371.505,4584834.733,2.166884,41.412047,METRO (L4) - ALFONS X (C. de Lepant)-,7.0,33.0,Horta-GuinardÃ³,el Baix GuinardÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428903.412,4586281.705,428811.496,4586080.734,2.148073,41.423133,METRO (L5) - EL COLL / LA TEIXONERA (Pl. de Sant CrispÃ­)-,7.0,38.0,Horta-GuinardÃ³,la Teixonera,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434059.602,4584569.813999998,433967.638,4584368.857,2.209959,41.408155,METRO (L4) - SELVA DE MAR-,10.0,69.0,Sant MartÃ­,Diagonal Mar i el Front MarÃ­tim del Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431641.192,4585352.227,431549.25,4585151.263,2.1809380000000003,41.414999,METRO (L5) - CAMP DE L'ARPA-,10.0,64.0,Sant MartÃ­,el Camp de l'Arpa del Clot,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,424762.78,4580570.537,424670.9,4580369.62,2.099238,41.371318,METRO (L5) - CAN VIDALET-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,434701.89,4588263.56,434609.921,4588062.569,2.217243,41.441476,METRO (L10) - LLEFIÃ€-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428114.553,4580193.355,428022.64200000005,4579992.44,2.139358,41.368228,FGC (L8) - MAGÃ’RIA-LA CAMPANA-,3.0,16.0,Sants-MontjuÃ¯c,la Bordeta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425787.169,4578294.733,425695.279,4578093.837,2.111765,41.350916,METRO (L1) - BELLVITGE-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,422162.83700000006,4578435.921,422070.981,4578235.024,2.068427,41.351845,FGC (L8) - CORNELLÃ€:RIERA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425791.861,4579444.362,425699.971,4579243.455,2.11168,41.361271,FGC (L8) - SANT JOSEP-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436100.585,4588230.472,436008.603,4588029.48,2.233988,41.44129,METRO (L2) - GORG-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),429671.428,4582968.673,429579.504,4582767.732,2.157649,41.393362,FGC - PROVENÃ‡A (C. del RossellÃ²)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),425791.861,4579444.362,425699.971,4579243.455,2.11168,41.361271,FGC - SANT JOSEP-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428479.622,4584065.28,428387.709,4583864.329,2.143265,41.403133,FGC - PADUA-,5.0,26.0,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),425097.115,4579065.424,425005.232,4578864.521000002,2.103422,41.357794,FGC - L'HOSPITALET-AV. CARRILET-,,,,,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428473.536,4583567.057,428381.623,4583366.1110000005,2.143251,41.398645,FGC - MUNTANER-,5.0,26.0,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),430499.451,4582153.888,430407.519,4581952.954,2.167646,41.38609500000001,FGC - CATALUNYA (C. de Bergara)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,425355.408,4577568.828,425263.52200000006,4577367.938,2.106694,41.344339,METRO (L1) - HOSPITAL DE BELLVITGE-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433869.724,4589377.931,433777.763,4589176.93,2.207161,41.451444,METRO (L1) - SANTA COLOMA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431928.108,4586903.24,431836.164,4586702.262,2.184196,41.428993,METRO (L1) - FABRA I PUIG (C. de ConcepciÃ³n Arenal)-,9.0,60.0,Sant Andreu,Sant Andreu,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432172.161,4586179.093,432080.214,4585978.122,2.187198,41.422492,METRO (L1) - LA SAGRERA-,9.0,61.0,Sant Andreu,la Sagrera,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),424186.27,4586811.61,424094.39700000006,4586610.635,2.0915630000000003,41.427474,FGC - LES PLANES-,5.0,22.0,SarriÃ -Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),427371.597,4583523.496,427279.694,4583322.551,2.130075,41.398154,FGC - LES TRES TORRES<center>-,5.0,24.0,SarriÃ -Sant Gervasi,les Tres Torres,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),424659.96,4585939.975,424568.083,4585739.008,2.09734,41.419668,FGC - BAIXADOR DE VALLVIDRERA-,5.0,22.0,SarriÃ -Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427952.845,4584910.301,427860.937,4584709.343,2.136863,41.410697,TRAMVIA BLAU - AV. TIBIDABO (Pl. John Kennedy-Mas Yebra)-,5.0,25.0,SarriÃ -Sant Gervasi,Sant Gervasi - la Bonanova,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431340.406,4586408.655,431248.467,4586207.682,2.17722,41.424489,"METRO (L4,L5) - MARAGALL (Pg. de Maragall)-",9.0,62.0,Sant Andreu,el CongrÃ©s i els Indians,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),430594.303,4582119.587,430502.37,4581918.654,2.168784,41.385795,FGC - CATALUNYA-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K008,Transports i serveis relacionats,EstaciÃ³ marÃ­tima,431502.114,4579268.364,431410.172,4579067.457,2.1799630000000003,41.360193,Terminal MarÃ­tima C *Creuers,3.0,12.0,Sants-MontjuÃ¯c,la Marina del Prat Vermell,"Moll Adossat, 5",933 068 800,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,436962.04,4589093.59,436870.05,4588892.59,2.244209,41.449132,METRO (L2) - BADALONA - POMPEU FABRA-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429726.943,4582853.67,429635.018,4582652.73,2.158326,41.392331,"FGC (L6,L7) - PROVENÃ‡A (C. de ProvenÃ§a)-",2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433245.867,4585737.425,433153.91,4585536.457,2.200095,41.418604,METRO (L2) - SANT MARTÃ (Rambla GuipÃºscoa)-,10.0,72.0,Sant MartÃ­,Sant MartÃ­ de ProvenÃ§als,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431279.598,4586562.492,431187.66,4586361.517,2.176475,41.425869,METRO (L5) - MARAGALL-,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432111.497,4585964.555,432019.551,4585763.586,2.186497,41.420554,"METRO (L5,L9,L10) - LA SAGRERA (C. Felipe II)-",9.0,63.0,Sant Andreu,Navas,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428837.852,4583869.712,428745.936,4583668.763,2.147573,41.401403,FGC (L7) - PLAÃ‡A MOLINA-,5.0,27.0,SarriÃ -Sant Gervasi,el Putxet i el FarrÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428443.99,4586522.631,428352.078,4586321.658,2.142547,41.425262,METRO (L3) - VALL D'HEBRON-,7.0,40.0,Horta-GuinardÃ³,Montbau,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428617.265,4585020.96,428525.351,4584820.0,2.144798,41.411753,METRO (L3) - VALLCARCA (Av. de l'Hospital Militar)-,6.0,28.0,GrÃ cia,Vallcarca i els Penitents,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432503.346,4583157.0260000015,432411.396,4582956.0830000015,2.1914990000000003,41.395301,METRO (L4) - BOGATELL-,10.0,66.0,Sant MartÃ­,el Parc i la Llacuna del Poblenou,,,0,0,0,0
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428147.789,4584391.712,428055.879,4584190.758,2.139256,41.406043,FGC - EL PUTXET-,5.0,27.0,SarriÃ -Sant Gervasi,el Putxet i el FarrÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431231.483,4586547.819,431139.545,4586346.844,2.1759,41.425733,METRO (L5) - MARAGALL (Pg.de Maragall)-,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431211.95,4581116.962,431120.011,4580916.038,2.176285,41.376817,METRO (L3) - DRASSANES-,1.0,1.0,Ciutat Vella,el Raval,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431180.08200000005,4584118.379,431088.144,4583917.427,2.175562,41.403847,METRO (L2) - SAGRADA FAMÃLIA (Pl. de GaudÃ­)-,2.0,6.0,Eixample,la Sagrada FamÃ­lia,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428079.633,4580997.548,427987.723,4580796.626,2.138845,41.375468,METRO (L1) - PLAÃ‡A DE SANTS (C. de Sants)-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,424843.749,4579782.879,424751.868,4579581.969,2.100304,41.364232,METRO (L1) - RAMBLA JUST OLIVERAS-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427829.044,4580995.77,427737.136,4580794.848,2.1358490000000003,41.375429,METRO (L5) - PLAÃ‡A DE SANTS (C. de Sants)-,3.0,18.0,Sants-MontjuÃ¯c,Sants,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431207.407,4586934.556,431115.47,4586733.578,2.175568,41.429214,METRO (L5) - VIRREI AMAT (C. de Felip II)-,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,429799.39,4583136.796,429707.464,4582935.853,2.15916,41.394887,METRO (L5) - DIAGONAL-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428791.257,4583866.67,428699.341,4583665.721,2.147016,41.401372,FGC (L6) - SANT GERVASI-,5.0,26.0,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426957.615,4583617.136,426865.716,4583416.19,2.125112,41.39896,FGC (L6) - SARRIÃ€-,5.0,24.0,SarriÃ -Sant Gervasi,les Tres Torres,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,433156.5,4590029.5,433064.546,4589828.493,2.19855,41.457253,METRO (L9) - CAN ZAM-,,,,,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430664.748,4582376.154,430572.814,4582175.218,2.169597,41.388111,METRO (L1) - CATALUNYA (Pg. de GrÃ cia)-,2.0,7.0,Eixample,la Dreta de l'Eixample,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,426053.88,4582016.2760000015,425961.989,4581815.345,2.114498,41.384459,"TRAMVIA (T1,T2,T3) - ZONA UNIVERSITÃ€RIA-",4.0,20.0,Les Corts,la Maternitat i Sant Ramon,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,422081.516,4581533.172,421989.661,4581332.247,2.067057,41.379733,TRAMVIA (T3) - WALDEN-,,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,435148.833,4585347.11,435056.859,4585146.145,2.222906,41.415244,TRAMVIA (T4) - CAN LLIMA-,,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,432503.685,4584170.552,432411.735,4583969.5989999985,2.19139,41.40443,TRAMVIA (T4) - CA L'ARANYÃ“-,10.0,66.0,Sant MartÃ­,el Parc i la Llacuna del Poblenou,,,0,0,0,0
K009,Transports i serveis relacionats,Funicular,430558.171,4580893.299,430466.238,4580692.377,2.168493,41.374747,Funicular MONTJUÃC - inferior-,3.0,11.0,Sants-MontjuÃ¯c,el Poble-sec,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431283.758,4588952.397,431191.82,4588751.4,2.176252,41.447394,METRO (L3) - ROQUETES-,8.0,50.0,Nou Barris,les Roquetes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431263.861,4588901.4169999985,431171.924,4588700.421,2.1760200000000003,41.446933,METRO (L3) - ROQUETES (Pla de Fornells)-,8.0,50.0,Nou Barris,les Roquetes,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430985.67,4581546.369,430893.733,4581345.4410000015,2.17353,41.380666,METRO (L3) - LICEU-,1.0,1.0,Ciutat Vella,el Raval,,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431993.125,4589157.306,431901.181,4588956.307,2.18472,41.4493,METRO (L3) - TRINITAT NOVA (Parc)-,8.0,53.0,Nou Barris,la Trinitat Nova,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,432987.989,4583591.751,432896.034,4583390.803,2.197247,41.399257,METRO (L4) - LLACUNA-,10.0,68.0,Sant MartÃ­,el Poblenou,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431463.806,4588505.27,431371.867,4588304.277,2.178458,41.443382,METRO (L4) - VIA JÃšLIA (Via JÃºlia - Batllori)-,8.0,52.0,Nou Barris,la Prosperitat,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431501.824,4588565.536,431409.884,4588364.5430000005,2.178906,41.443928,METRO (L4) - VIA JÃšLIA-,8.0,52.0,Nou Barris,la Prosperitat,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,430402.819,4585006.049,430310.888,4584805.089,2.166162,41.411775,METRO (L4) - ALFONS X-,7.0,33.0,Horta-GuinardÃ³,el Baix GuinardÃ³,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,427184.271,4581025.281,427092.369,4580824.359,2.128135,41.375637,METRO (L5) - BADAL (C. de Sants)-,3.0,17.0,Sants-MontjuÃ¯c,Sants - Badal,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,428828.417,4587648.017,428736.502,4587447.033,2.147015,41.435432,METRO (L3) - MUNDET (Llars Mundet - VelÃ²drom)-,7.0,40.0,Horta-GuinardÃ³,Montbau,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,426561.018,4581066.07,426469.122,4580865.148,2.120678,41.375948,METRO (L5) - COLLBLANC-,,,,,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,422299.939,4579108.263,422208.08200000005,4578907.36,2.06998,41.357914,RENFE - CORNELLÃ€-,,,,,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,435794.449,4586358.754,435702.469,4586157.78,2.230523,41.424408,RENFE - SANT ADRIÃ€ DEL BESÃ’S-,,,,,,,0,0,0,0
K003,Transports i serveis relacionats,RENFE,426100.715,4578674.6910000015,426008.822,4578473.791,2.115466,41.354367,RENFE - BELLVITGE-,,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,424236.71,4581198.968,424144.835,4580998.045,2.09287,41.376929,"TRAMVIA (T1,T2,T3) - CAN CLOTA-",,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,423218.51700000005,4580378.811000002,423126.651,4580177.896000002,2.0807990000000003,41.369445,"TRAMVIA (T1,T2,T3) - MONTESA-",,,,,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,428445.223,4582849.882,428353.31,4582648.943,2.1429970000000003,41.392183,"TRAMVIA (T1,T2,T3) - FRANCESC MACIÃ€-",4.0,19.0,Les Corts,les Corts,,,0,0,0,0
K011,Transports i serveis relacionats,Tramvia,427073.148,4582399.345,426981.247,4582198.41,2.126641,41.388002,"TRAMVIA (T1,T2,T3) - MÂª CRISTINA-",4.0,20.0,Les Corts,la Maternitat i Sant Ramon,,,0,0,0,0
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431391.808,4581927.927,431299.867,4581726.995,2.178343,41.384137,METRO (L4) - JAUME I (Pl. l'Ã€ngel)-,1.0,2.0,Ciutat Vella,el Barri GÃ²tic,,,141,13,91,9
K001,Transports i serveis relacionats,Metro i lÃ­nies urbanes FGC,431463.417,4581886.954,431371.476,4581686.023,2.179204,41.383774,METRO (L4) - JAUME I (Via Laietana)-,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,,141,13,91,9
